statefips,countyfips,metrofips,display_level,geo_area,year,initiative,naics_title,naics_code,jobs
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Plastics Product Manufacturing,3261,1813.99246789601
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,1569.2826404977
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,General Freight Trucking,4841,1554.478748717
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,1149.06075116
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,1114.878351672731
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,"Other Professional, Scientific, and Technical Services",5419,1063.2930742669998
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,966.805779237
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Management of Companies and Enterprises,5511,899.50015922675
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,Medical Equipment and Supplies Manufacturing,3391,888.63470880645
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,368.640503534
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,278.265400208
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Crop Production,111000,270.994202416
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Beer and Ale Merchant Wholesalers,424810,214.562644039
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,190.859393473
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Commercial Bakeries,311812,176.051068169
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,154.087993696
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Creamery Butter Manufacturing,311512,99.4173732027
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,97.2494702174
00,000,43780,3,South Bend-Mishawaka MSA,2023,AgriNovus,Retail Bakeries,311811,65.8380247361
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,491.799777411
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Medical Laboratories,621511,210.384300435
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,198.425319962
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,194.51321718304797
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,106.291490945303
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,80.5565224862
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,75.7608297813
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,35.7913927772
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,33.1357122772696
00,000,43780,2,South Bend-Mishawaka MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,31.3096022135604
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Plastics Product Manufacturing,3261,1813.99246789601
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,General Freight Trucking,4841,1554.478748717
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,1149.06075116
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Couriers and Express Delivery Services,4921,966.805779237
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,879.6364079749001
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Metal and Mineral (except Petroleum) Merchant Wholesalers,4235,792.797751682
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Grocery and Related Product Merchant Wholesalers,4244,791.06333684968
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Medical Equipment and Supplies Manufacturing,3391,772.1853077104499
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Architectural and Structural Metals Manufacturing,3323,716.737498984296
00,000,43780,3,South Bend-Mishawaka MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,612.188583158062
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,678.02500781
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Computer Systems Design Services,541512,387.810851336
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,331.083333333
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,310.961445799
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Custom Computer Programming Services,541511,271.258359933
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,189.844297942
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Computer Facilities Management Services,541513,135.253331214
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,125.401702851
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,88.4729296683
00,000,43780,2,South Bend-Mishawaka MSA,2023,TechPoint,Other Computer Related Services,541519,58.5136078923
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Plastics Product Manufacturing,3261,1729.6230937756002
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,1026.7853955117
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,972.380649805
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,General Freight Trucking,4841,940.3100515218
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,940.2836262259
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Animal Slaughtering and Processing,3116,580.82591741
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,472.406185332
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,433.2492164083
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,Grocery and Related Product Merchant Wholesalers,4244,391.053441617046
00,000,45460,2,Terre Haute MSA,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,367.27186965046
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Animal (except Poultry) Slaughtering,311611,427.897855345
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,337.492436202
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Sawmills,321113,224.755172861
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Rendering and Meat Byproduct Processing,311613,152.928062065
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Farm Supplies Merchant Wholesalers,424910,121.152203583
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,111.161360904
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Crop Production,111000,107.493756473
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,106.377762292
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,85.1349870929
00,000,45460,3,Terre Haute MSA,2023,AgriNovus,Logging,113310,77.0433025767
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,472.406185332
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Medical Laboratories,621511,138.112073994
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,102.252459824052
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,35.5588119085
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,22.2633336437
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,8.97339095240733
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,2.53137807998
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,1.9242898032580005
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,1.29846896649039
00,000,45460,2,Terre Haute MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,0.47349553674
00,000,45460,3,Terre Haute MSA,2023,Conexus,Plastics Product Manufacturing,3261,1729.6230937756002
00,000,45460,3,Terre Haute MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,1026.7853955117
00,000,45460,3,Terre Haute MSA,2023,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,972.380649805
00,000,45460,3,Terre Haute MSA,2023,Conexus,General Freight Trucking,4841,940.3100515218
00,000,45460,3,Terre Haute MSA,2023,Conexus,Animal Slaughtering and Processing,3116,580.82591741
00,000,45460,3,Terre Haute MSA,2023,Conexus,Pharmaceutical and Medicine Manufacturing,3254,472.406185332
00,000,45460,3,Terre Haute MSA,2023,Conexus,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,433.2492164083
00,000,45460,3,Terre Haute MSA,2023,Conexus,Grocery and Related Product Merchant Wholesalers,4244,391.053441617046
00,000,45460,3,Terre Haute MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,338.93410796730006
00,000,45460,3,Terre Haute MSA,2023,Conexus,Metalworking Machinery Manufacturing,3335,318.48120969219997
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,162.621449663
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,112.787907764
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Manufacturing and Reproducing Magnetic and Optical Media,334610,94.0089086511
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Book Publishers,513130,38.7838671453
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Custom Computer Programming Services,541511,33.3755696323
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Newspaper Publishers,513110,32.5848980224
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,24.1022806949
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Computer Systems Design Services,541512,22.2117586451
00,000,45460,2,Terre Haute MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,15.7150693085
00,000,45460,2,Terre Haute MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,7.37022270496
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Warehousing and Storage,4931,64822.95039782071
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,56905.40019755
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,43620.14039945
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,General Freight Trucking,4841,41663.07225475
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,35182.03433466
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Management of Companies and Enterprises,5511,34889.100297107594
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,33449.21862277
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Plastics Product Manufacturing,3261,33398.75000213
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,30130.78299778
18,000,00000,2,Indiana,2023,Advanced & Traded Industries,Insurance Carriers,5241,25111.469149888
18,000,00000,3,Indiana,2023,AgriNovus,Animal Production and Aquaculture,112000,7134.21639403
18,000,00000,3,Indiana,2023,AgriNovus,Crop Production,111000,7118.4991626
18,000,00000,3,Indiana,2023,AgriNovus,Meat Processed from Carcasses,311612,5013.16666719
18,000,00000,3,Indiana,2023,AgriNovus,Commercial Bakeries,311812,4239.08333369
18,000,00000,3,Indiana,2023,AgriNovus,Farm Supplies Merchant Wholesalers,424910,4230.39560128
18,000,00000,3,Indiana,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,4117.36199435
18,000,00000,3,Indiana,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,4092.65509096
18,000,00000,3,Indiana,2023,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,3720.98826986
18,000,00000,3,Indiana,2023,AgriNovus,Poultry Processing,311615,3263.41666802
18,000,00000,3,Indiana,2023,AgriNovus,Other Snack Food Manufacturing,311919,3129.16666737
18,000,00000,2,Indiana,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,19596.9001499
18,000,00000,2,Indiana,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,9775.14818705
18,000,00000,2,Indiana,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,8009.16244175
18,000,00000,2,Indiana,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,7730.4276872439395
18,000,00000,2,Indiana,2023,BioCrossroads,Medical Laboratories,621511,5306.16950328
18,000,00000,2,Indiana,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,3809.02449489582
18,000,00000,2,Indiana,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,3570.4538874803197
18,000,00000,2,Indiana,2023,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,2879.31733197
18,000,00000,2,Indiana,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,2592.59827926168
18,000,00000,2,Indiana,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,2063.40549572
18,000,00000,3,Indiana,2023,Conexus,Warehousing and Storage,4931,64822.9503978207
18,000,00000,3,Indiana,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,56905.40019755001
18,000,00000,3,Indiana,2023,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,43620.14039945
18,000,00000,3,Indiana,2023,Conexus,General Freight Trucking,4841,41663.07225475
18,000,00000,3,Indiana,2023,Conexus,Plastics Product Manufacturing,3261,33398.75000212999
18,000,00000,3,Indiana,2023,Conexus,Couriers and Express Delivery Services,4921,23092.5909481
18,000,00000,3,Indiana,2023,Conexus,Pharmaceutical and Medicine Manufacturing,3254,22672.2638995497
18,000,00000,3,Indiana,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,22391.614752627
18,000,00000,3,Indiana,2023,Conexus,Motor Vehicle Manufacturing,3361,21943.210425892
18,000,00000,3,Indiana,2023,Conexus,Medical Equipment and Supplies Manufacturing,3391,18360.731700428
18,000,00000,2,Indiana,2023,TechPoint,Computer Systems Design Services,541512,16841.2962609
18,000,00000,2,Indiana,2023,TechPoint,Custom Computer Programming Services,541511,15474.637929
18,000,00000,2,Indiana,2023,TechPoint,Wired Telecommunications Carriers,517111,4530.56890114
18,000,00000,2,Indiana,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,3706.16666784
18,000,00000,2,Indiana,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,3664.95895639
18,000,00000,2,Indiana,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,3110.49384289
18,000,00000,2,Indiana,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,2734.09225489
18,000,00000,2,Indiana,2023,TechPoint,Software Publishers,513210,2686.33332528
18,000,00000,2,Indiana,2023,TechPoint,Newspaper Publishers,513110,2007.91673591
18,000,00000,2,Indiana,2023,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,1866.43408334
