statefips,countyfips,metrofips,display_level,geo_area,year,initiative,naics_title,naics_code,jobs
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Crop Production,111000,506.393626851
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Wet Corn Milling and Starch Manufacturing,311221,431.600140955
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,318.205136468
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,297.54111562
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,222.464448257
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Soybean and Other Oilseed Processing,311224,181.649858979
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Farm Labor Contractors and Crew Leaders,115115,134.900370531
00,000,29200,3,Lafayette-West Lafayette MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,116.502303708
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,653.030392916
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,431.600140955
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,414.81048244778106
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,251.12470158328003
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,237.133749063
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,192.575690492
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Medical Laboratories,621511,105.725141028
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,85.8229772264
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,33.2648748502
00,000,29200,2,Lafayette-West Lafayette MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,23.081163395
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Motor Vehicle Manufacturing,3361,5991.98321982
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,3125.2523372546
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,2137.09057621
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Animal Slaughtering and Processing,3116,1611.9960686
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,1092.8839466914
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Alumina and Aluminum Production and Processing,3313,1018.8328062134
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,General Freight Trucking,4841,884.6889258000001
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,653.030392916
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Motor Vehicle Parts Manufacturing,3363,649.364046276
00,000,29200,3,Lafayette-West Lafayette MSA,2024,Conexus,Grain and Oilseed Milling,3112,613.249999934
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,608.489058112
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Commercial Banking,522110,454.548657829
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Credit Unions,522130,372.646437516
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,124.701858418
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,94.4171473839
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,76.2895986391
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,62.1490442473
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,58.5431685678
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,30.6229130976
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Direct Title Insurance Carriers,524127,26.2250055604
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,4471.70328851
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1427.5801043
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,852.029302115
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Dentists,621210,538.098415492
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Home Health Care Services,621610,449.204551918
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,415.687119002
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,299.582150534
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,244.715980483
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,208.581180378
00,000,29200,2,Lafayette-West Lafayette MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,178.588882064
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Computer Systems Design Services,541512,367.771771302
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Custom Computer Programming Services,541511,249.930595537
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",334511,206.315585238
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,125.057399459
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Newspaper Publishers,513110,110.820347483
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,All Other Publishers,513199,89.3072646137
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,85.8229772264
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,334515,62.2717298289
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Periodical Publishers,513120,58.3294377335
00,000,29200,2,Lafayette-West Lafayette MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,50.7857133313
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,24539.074954
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Warehousing and Storage,4931,20514.110473094
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Insurance Carriers,5241,12810.3646520829
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Motor Vehicle Manufacturing,3361,11876.3873024657
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,11182.397715032002
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,8387.63076388129
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Household Appliance Manufacturing,3352,8382.5835621781
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,8363.2951666021
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,7287.009302985001
00,000,31140,2,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,6930.92587233
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Distilleries,312140,4731.21907795
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,1350.69613899
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,424820,927.76359392
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,911.291887891
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,829.253692177
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,796.927688328
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Crop Production,111000,639.087120453
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Animal (except Poultry) Slaughtering,311611,623.59531735
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,576.586653155
00,000,31140,3,Louisville/Jefferson County MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,572.732187458
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,1988.81347162046
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1504.6494936744598
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Medical Laboratories,621511,802.746416641
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,316.333270571
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,305.230584533
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,290.42574041959205
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,267.598053577828
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,188.136651821
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,172.690429556
00,000,31140,2,Louisville/Jefferson County MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,87.7309441316
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Couriers and Express Delivery Services,4921,24539.074954
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Warehousing and Storage,4931,20514.110473094
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Motor Vehicle Manufacturing,3361,11876.3873024657
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Household Appliance Manufacturing,3352,8382.5835621781
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Motor Vehicle Parts Manufacturing,3363,8363.2951666021
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,General Freight Trucking,4841,6930.92587233
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Beverage Manufacturing,3121,5682.3047373755
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,4608.08056304172
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,4507.7244222646
00,000,31140,3,Louisville/Jefferson County MSA,2024,Conexus,Plastics Product Manufacturing,3261,3958.890192726299
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,10845.3652764
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,6513.48961332
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Commercial Banking,522110,4456.48691564
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,3672.52962355
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,1772.74873277
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",522320,1565.36768927
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,1305.7150524
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,1094.23466394
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,1076.47731944
00,000,31140,2,Louisville/Jefferson County MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,858.450016594
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,28600.9987604
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,13517.4841815
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,7475.44688142
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,4137.99181698
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Offices of Dentists,621210,3785.22630201
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Home Health Care Services,621610,3197.85786615
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,2462.69952497
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,2012.95302597
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,1841.3668884
00,000,31140,2,Louisville/Jefferson County MSA,2024,Healthcare,Other Residential Care Facilities,623990,1462.49537212
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Computer Systems Design Services,541512,4017.16764737
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Custom Computer Programming Services,541511,2650.08960435
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,2579.71328856
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,1484.93765809
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Electronic Connector Manufacturing,334417,1285.49392342
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,1242.08313654
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,1073.86586162
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Software Publishers,513210,829.376172934
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,453.665860166
00,000,31140,2,Louisville/Jefferson County MSA,2024,TechPoint,Other Computer Related Services,541519,437.890219386
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Bakeries and Tortilla Manufacturing,3118,1379.583330892
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,1254.766026096867
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Foundries,3315,1155.992742865
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,744.9189040460001
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,544.3434366961
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Rail Transportation,4821,489.848185811
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,452.998288189
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,272.14726175830003
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,272.054293312
00,000,33140,2,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Sugar and Confectionery Product Manufacturing,3113,263.369925659
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Commercial Bakeries,311812,699.188761448
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Cookie and Cracker Manufacturing,311821,680.394569444
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,263.369925659
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Crop Production,111000,169.833252448
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Poultry Processing,311615,108.430684136
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Breweries,312120,102.586056067
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,56.0585524672
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,424820,49.0895357451
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,48.3762556283
00,000,33140,3,Michigan City-La Porte MSA,2024,AgriNovus,Flour Milling,311211,47.4057813353
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,95.4007220046
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Medical Laboratories,621511,57.8419579885
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,47.3134182823168
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,38.5252331353
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,21.3856764082126
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,9.06110903307654
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,2.48356254109764
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,0.25903585117696004
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0
00,000,33140,2,Michigan City-La Porte MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Bakeries and Tortilla Manufacturing,3118,1379.583330892
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Other General Purpose Machinery Manufacturing,3339,1254.4459080848
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Foundries,3315,1155.992742865
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Plastics Product Manufacturing,3261,744.9189040460001
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,544.3434366961
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Rail Transportation,4821,489.848185811
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,272.14726175830003
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,272.054293312
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,Sugar and Confectionery Product Manufacturing,3113,263.369925659
00,000,33140,3,Michigan City-La Porte MSA,2024,Conexus,General Freight Trucking,4841,259.9413616919
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Commercial Banking,522110,336.442515831
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,189.821408415
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Credit Unions,522130,116.555772358
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,57.5671445947
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,54
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,29.9789507185
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,28.4753138408
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",522320,15.0342274862
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,12.5972358543
00,000,33140,2,Michigan City-La Porte MSA,2024,Finance & Insurance,Consumer Lending,522291,9.31927931296
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,1749.31482956
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,879.21806115
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,495.805280981
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Home Health Care Services,621610,318.569285113
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Offices of Dentists,621210,215.472729089
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,144.121752994
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,101.585308838
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,99.7121095579
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,87.6385060829
00,000,33140,2,Michigan City-La Porte MSA,2024,Healthcare,Kidney Dialysis Centers,621492,59.6137052897
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,272.054293312
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,39.9812329852
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,38.371468937
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Computer Systems Design Services,541512,31.6687753686
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Newspaper Publishers,513110,18.5954095916
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,14.5278671823
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,13.5387735725
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Custom Computer Programming Services,541511,11.9783013864
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,4.73171857702
00,000,33140,2,Michigan City-La Porte MSA,2024,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,4.04069215984
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,885.877532515
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Nondepository Credit Intermediation,5222,756.4463745538001
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,693.2854275435
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Railroad Rolling Stock Manufacturing,3365,560.854090393
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,527.781308523
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,416.3405397936
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,349.73213535270105
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,295.025582856877
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,"Boiler, Tank, and Shipping Container Manufacturing",3324,276.2241044059
00,000,34620,2,Muncie MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,268.4971338932
00,000,34620,3,Muncie MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,96.5785216795
00,000,34620,3,Muncie MSA,2024,AgriNovus,Crop Production,111000,94.5833524285
00,000,34620,3,Muncie MSA,2024,AgriNovus,Fruit and Vegetable Canning,311421,63.6595143842
00,000,34620,3,Muncie MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,54.9629881686
00,000,34620,3,Muncie MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,34.846846287299996
00,000,34620,3,Muncie MSA,2024,AgriNovus,Wineries,312130,34.7844117552
00,000,34620,3,Muncie MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,27.181177793
00,000,34620,3,Muncie MSA,2024,AgriNovus,"Sawmill, Woodworking, and Paper Machinery Manufacturing",333243,26.4670410569
00,000,34620,3,Muncie MSA,2024,AgriNovus,Farm Labor Contractors and Crew Leaders,115115,22.1722926701
00,000,34620,3,Muncie MSA,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,18.8289476362
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Medical Laboratories,621511,33.2673946169
00,000,34620,2,Muncie MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,17.9484999197576
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,15.891631804952798
00,000,34620,2,Muncie MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,13.133181972276
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,12.502006573144
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,11.4397365479
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,3.7810890981388794
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0
